Barcode,Client Barcode
220000054121,100150519139
220000054110,100510519136
220000054108,100960519134
220000054092,100560510348
220000054063,100590706355
220000054050,104390612124
220000054049,102260612133
220000054036,100320307981
220000054032,100140307980
220000054031,100140307979
220000054030,100070307976
220000054029,100105307977
220000054028,100105307978
220000054026,100070307975
220000054023,100070307973
220000054020,100053307971
220000054017,100270706305
220000054013,100920706255
220000054012,100920706252
220000054007,100225706250
220000054006,100430706249
220000054005,100310612127
220000054002,100830307966
220000054000,100830307965
220000053998,100108307963
220000053996,100250105614
220000053969,100675612124
220000053948,100140706266
220000053947,100120706262
220000053943,100340706257
220000053930,100126810107
220000053916,100650612116
220000053890,100560307944
220000053887,100450307942
220000053870,100070706202
220000053869,100480612112
220000053861,101000612103
220000053860,100650612104
220000053859,100540101904
220000053852,100090706193
220000053832,100730105597
220000053825,102150612101
220000053824,102893612100
220000053821,102893612097
220000053819,100584612096
220000053814,101350105595
220000053812,100790510299
220000053782,100403612090
220000053781,100403612089
220000053776,100403612084
220000053771,100063307940
220000053768,114300706171
220000053767,115800706167
220000053766,113900706164
220000053765,100290706163
220000053750,100580307930
220000053724,100129612079
220000053710,100046612074
220000053658,100580307912
220000053655,100120307911
220000053648,100720510288
220000053638,100780510283
220000053633,100640510282
220000053541,100190510270
220000053499,100612610261
220000053492,105800810096
220000053487,100120105587
220000053479,100174105575
220000053476,100135704886
220000053393,100087612070
220000053385,146300719067
220000053380,116900704745
220000053354,100290612061
220000053353,100292612060
220000053352,100292612059
220000053335,920100326006
220000053317,102009612051
220000053315,100072612050
220000053303,100250405775
220000053288,100622612043
220000053279,100320726033
220000053277,102870726031
220000053275,100148612040
220000053268,100175612039
220000053263,100160612034
220000053262,100310612036
220000053260,100230612035
220000053242,100170612027
220000053241,100676612026
220000053240,100662612025
220000053199,100100800011
220000053192,100120612015
220000053191,100120612014
220000053187,100308612012
220000053184,100154612011
220000053183,100154612010
220000053173,100087612008
220000053172,100100810064
220000053155,103500612006
220000053151,100050612002
220000053150,100050612001
220000053149,100050612000
220000053148,100366611999
220000053147,100360611998
220000053146,100366611997
220000053145,100445611996
220000053144,100628611966
220000053141,100210704652
220000053140,100180704651
220000053130,100070704647
220000053120,100682611983
220000053116,100165611981
220000053110,100200810063
220000053106,100556611977
220000053100,101430611970
220000053082,140100722673
220000053063,100454612175
220000053055,100239611961
220000053021,100310611929
220000053020,100178611928
220000053019,100178611927
220000053008,100603611922
220000053004,100130611919
220000052996,102280611916
220000052993,100180611913
220000052983,102420405747
220000052961,100033611909
220000052927,100430519125
220000052921,100142611904
220000052916,100670519117
220000052915,100730519116
220000052914,100851611902
220000052910,102620611899
220000052885,100102611895
220000052846,100400611892
220000052845,100580611891
220000052844,100450109886
220000052836,100097611889
220000052835,100700611888
220000052831,100620810062
220000052830,100560801576
220000052829,100430800957
220000052828,100320801135
220000052822,100117702773
220000052821,100480704035
220000052820,100963611886
220000052809,100180405742
220000052791,101900405740
220000052784,100562611874
220000052783,100562611873
220000052782,100562611872
220000052781,100562611871
220000052780,100565611870
220000052779,100562611869
220000052777,105500405737
220000052775,123300405735
220000052767,100794611868
220000052747,100530611867
220000052722,100310104384
220000052712,100320104278
220000052701,100300104069
220000052697,100270104066
220000052696,100250104064
220000052684,100190724046
220000052675,100078611858
220000052670,100754611857
220000052665,100532611856
220000052652,101290724045
220000052640,100550611840
220000052624,102030405728
220000052614,124400401703
220000052606,100296611830
220000052604,108500401556
220000052603,106400401550
220000052600,100346611829
220000052597,100194611828
220000052596,113800400538
220000052594,100086611826
220000052593,100083611827
220000052588,100190611824
220000052573,100500519088
220000052569,100400611822
220000052543,100540200005
220000052542,100730519084
220000052536,100670104060
220000052523,100950802022
220000052516,100890803016
220000052511,100400519067
220000052509,100400519066
220000052504,100260519063
210000052495,100730801957
210000052483,100230704623
210000052477,111700713247
210000052454,101190809968
210000052430,100420101407
210000052388,118200702587
210000052387,116300702583
210000052386,113200702582
210000052384,100290405724
210000052383,100220405723
210000052380,100112405720
210000052379,100107405719
210000052351,100450517707
210000052273,100650809967
210000052249,100140300917
210000052199,100510208533
210000052183,100220307896
210000052163,110000724035
210000052109,100670118052
210000052097,100980611812
210000052080,100220724033
210000052079,100192724032
210000052076,100135724029
210000052074,100258611809
210000052073,100111611808
210000052072,100084724028
210000052069,100191611807
210000052066,100220724024
210000052054,100130405705
210000052051,100124405702
210000052045,101000405698
210000052026,101120118051
210000052025,101120118050
210000052023,100960118048
210000052021,100730118046
210000052018,102240118045
210000052007,100960118039
210000051970,100400611804
210000051953,100120118036
210000051951,100174118032
210000051945,100122118030
210000051934,100124307895
210000051920,100120118029
210000051890,100821405693
210000051848,100468611778
210000051847,100524611777
210000051835,100950611767
210000051833,100180118027
210000051831,200172611766
210000051817,100099611764
210000051804,106900724000
210000051798,112200723996
210000051789,100493611756
210000051787,100450723995
210000051782,101130713228
210000051737,100317611753
210000051736,100188611752
210000051735,100150611751
210000051733,101060611749
210000051700,100290405687
210000051699,100800405686
210000051684,101320809963
210000051667,100960518977
210000051666,100250518976
210000051662,100885709828
210000051660,100790709824
210000051658,100173611737
210000051657,100262611736
210000051641,100230405685
210000051612,100142518972
210000051610,100150723993
210000051591,100640723982
210000051489,100990502867
210000051488,100750515536
210000051447,100360723903
210000051432,100360723890
210000051418,100160723878
210000051414,100250518951
210000051409,100154518955
210000051407,102045611724
210000051405,101680611723
210000051394,101012611717
210000051388,100320208382
210000051374,100104611722
210000051354,100559611711
210000051351,100640118016
210000051345,100468611715
210000051329,100321611708
210000051323,100079611705
210000051320,101614611704
210000051315,100112106409
210000051314,100960106408
210000051312,100400103450
210000051302,100080518938
210000051293,100126809956
210000051292,100095809955
210000051287,100486611692
210000051286,100245611691
210000051285,100495611690
210000051272,100116611682
210000051268,100060611679
210000051257,100150723853
210000051245,100690723849
210000051242,101750723846
210000051241,100700723845
210000051240,101230723844
210000051239,101540723843
210000051236,100140518936
210000051228,100136518929
210000051215,100300518928
210000051209,100320118002
210000051208,100145518924
210000051207,100280280163
210000051179,100730518910
210000051175,100145518907
210000051152,102545611671
210000051140,100537611670
210000051126,100300723828
210000051120,101770117999
210000051114,100159117998
210000051113,100290117997
210000051112,100300117996
210000051108,100178117994
210000051107,100430809953
210000051105,100460307875
210000051104,100120611669
210000051097,100900510149
210000051091,100627611665
210000051089,100709611663
210000051088,100709611662
210000051086,104455611660
210000051085,106135611659
210000051084,100178117993
210000051083,100178117992
210000051082,100185117991
210000051081,100082518882
210000051079,100420611658
210000051067,100690809951
210000051054,110818611655
210000051053,110818611656
210000051040,104300405657
210000051037,132400405652
210000051002,100255611651
210000050967,100860723821
210000050965,100062809946
210000050963,120100723820
210000050962,117600723819
210000050957,100580405667
210000050953,100430611648
210000050950,100190405666
210000050883,100270809945
210000050882,101580809944
210000050881,112500723808
210000050878,100160611631
210000050877,100320611630
210000050862,100280307873
210000050858,100250723805
210000050855,102030231807
210000050841,100520611622
210000050840,100250611621
210000050839,100150611620
210000050825,100409611619
210000050808,100290723795
210000050806,105510723794
210000050804,100324611618
210000050787,106800723789
210000050786,106100723788
210000050785,105400723787
210000050784,104300723786
210000050771,100530117943
210000050758,100437611617
210000050750,100450611616
210000050730,100110208312
210000050691,100500809940
210000050681,100095809937
210000050678,100350307858
210000050653,105510723780
210000050652,113200723779
210000050611,100195809935
210000050603,100156723769
210000050588,100140723761
210000050581,100300307846
210000050579,100660307844
210000050575,100250723755
210000050570,100440800055
210000050569,100135802433
210000050538,100090117904
210000050537,100180117902
210000050511,100410801062
210000050510,100390800978
210000050509,100290800977
210000050508,100280800976
210000050490,100330117897
210000050470,101020117878
210000050464,100780723731
210000050433,100230723724
210000050432,101030117856
210000050430,101030117853
210000050429,101030117854
210000050428,101030117852
210000050422,101320117847
210000050392,100580518803
210000050349,100160117821
210000050347,176500110249
210000050333,100190518792
210000050326,100084117817
210000050304,100780611611
210000050295,100134611609
210000050284,100580611606
210000050269,100920611601
210000050268,100180611600
210000050165,100128117730
210000050163,100610117728
210000050159,100450117723
210000050138,100424801063
210000050127,100500117708
210000050125,100378801423
210000050123,100670117707
210000050122,100430117706
210000050118,100390518786
210000050115,100400117704
210000050113,100540518785
210000050107,100450518784
210000050104,100160518781
210000050103,100225117701
210000050102,100170117700
210000050065,100840518780
210000050052,100320117670
210000050051,100320117669
210000050042,100130611589
210000050039,100200611587
210000050038,100104611586
210000050019,104300723678
210000050013,100300611585
210000049976,100170611579
210000049975,100100611578
210000049974,100680611577
210000049971,100700611576
210000049970,100700611575
210000049968,100740611574
210000049966,100700611573
210000049964,100780723671
210000049941,101850110625
210000049931,100170723653
210000049890,100112611572
210000049889,100192117636
210000049879,100784611571
210000049877,100647611570
210000049870,100150611568
210000049869,100500611567
210000049868,100700611566
210000049867,100790611565
210000049866,100790611564
210000049864,100790611562
210000049863,100770611561
210000049861,101510723638
210000049834,100700611471
210000049827,100650611551
210000049826,100890611550
210000049825,100890611549
210000049805,100660611546
210000049804,100340611545
210000049758,100740405640
210000049753,100107611541
210000049752,100640611540
210000049728,100480405639
210000049719,101970405637
210000049710,100120611534
210000049698,100900611525
210000049694,100780611523
210000049686,100165611519
210000049684,100230117567
210000049683,100290611517
210000049680,100110117566
210000049679,100200307830
210000049664,100230117565
210000049651,100310117559
210000049650,100140117558
210000049612,100200117552
210000049585,101370809913
210000049582,114700809911
210000049576,100330809906
210000049572,100652611491
210000049563,100357611487
210000049556,101260723611
210000049551,100660611484
210000049525,100125611481
210000049524,100056208261
210000049523,100057208260
210000049510,100070208251
210000049508,100080809903
210000049486,100912611479
210000049482,100160208246
210000049442,100300611478
210000049441,100400611477
210000049438,100280611476
210000049412,100190711802
210000049402,100070809878
210000049395,100170609331
210000049392,127300809902
210000049390,100420809901
210000049389,131500809900
210000049385,101230518705
210000049379,100670611475
210000049378,100132117512
210000049377,100670611474
210000049362,100770117501
210000049341,100230611473
210000049332,102100723593
210000049331,100280307634
210000049313,100162723577
210000049293,100670307820
210000049283,101730723559
210000049280,101120723557
210000049201,100320723542
210000049199,100084307818
210000049197,100540723539
210000049177,111400723536
210000049174,100720611451
210000049166,100500611448
210000049163,100486611446
210000049159,100400518694
210000049143,100380307809
210000049142,100330706404
210000049130,104800723533
210000049129,101740723532
210000049120,101350518687
210000049119,100620518686
210000049117,100560518684
210000049105,100730518675
210000049074,100230518663
210000049068,101557723509
210000049067,101351723508
210000049056,100530518654
210000049031,100250723507
210000049027,100185723503
210000049019,100310723495
210000048973,100925611444
210000048972,100925611443
210000048957,100480611441
210000048956,100480611440
210000048955,100480611439
210000048952,100182518622
210000048933,101180518616
210000048932,100600518615
210000048931,101120518614
210000048918,100800117440
210000048917,100400117439
210000048884,100300518604
210000048871,110600307802
210000048837,300115231642
210000048825,100720809873
210000048807,100136518587
210000048785,100112516735
210000048752,100132517995
210000048720,101510405628
210000048687,132500723429
210000048686,104700723428
210000048665,101680405619
210000048664,101850405618
210000048657,100900723422
200000037428,100200500114
210000048627,100180208110
210000048587,100035208094
210000048558,100770723403
210000048546,102020518579
210000048076,103260809829
210000048014,100530723343
210000045916,118200722778
210000045893,106600405513
210000045842,124300722661
210000045841,128500722659
210000045552,100820610510
210000044601,100700722503
200000041521,100880508768
200000039842,100240722063
200000039517,101850806297
190000036252,119500722011
190000034722,101090606776
190000034695,101400606772
190000030914,100790605734
190000029741,100084721901
190000028282,104000304245
190000027051,100870721837
180000024231,100210604932
180000023081,100830507102
180000022858,128500721701
180000022150,100630721688
180000022148,100460721687
180000014736,114900721522
180000014540,100123721510
170000008746,100430721297
170000006105,100093721208
161100049812,100687720785
151100045545,100300720643
151100039570,100495601761
151100038720,100270601461
141100037296,100208601349
141100037288,100193601331
141100037158,100280601237
141100037157,100325601236
141100034569,100235600691
141100034374,100163600607
141100034373,100185600606
141100032736,100173600519
141100032735,100173600518
141100032667,100128600450
141100031328,104000401370
131100024715,104950400321
131100019590,120500700344
131100019478,107870400760
131100019311,100252700402
131100019309,100160700398
131100018431,106400400316
131100014778,100228700399
131100000116,100310700401
210000048579,104500722671
210000048119,102130405599
210000046794,100660722976
200000042513,100198716934
200000042460,102130716932
200000042228,100660716917
200000041592,102950716885
200000040000,108900716377
200000038736,101120400792
190000032335,102020405059
190000031058,100230404995
180000024785,123000714766
170000012422,131800713015
170000012421,128700713014
170000012420,126300713013
170000012418,119100713012
161100056838,100070721029
161100056070,101590403314
161100055712,102040403290
161100051782,100325602541
151100043852,101170803170
151100039838,100132601776
141100038084,102010402018
141100037321,100215601343
141100037220,100322601295
141100037215,100322601293
141100037212,100322601292
141100029620,100170802152
131100025628,100033800356
131100024716,106300400322
131100024714,105400400319
131100019479,105100400318
131100018427,104950400756
131100018419,106930704804
131100014502,104400704802
131100011898,100112703952
131100010639,100310800446
131100006806,100015300006
131100003680,100028301279
180000023682,100280205833
141100034346,100287600281
131100010316,100145703658
131100010315,100135703657
131100006302,100462103190
131100002957,100132705692
170000000171,104620110160
131100028203,100027104655
210000047435,100152611246
210000047434,100104611245
210000046354,109900722872
210000045452,100900405481
210000045449,100730405480
200000041591,102950716884
200000040646,101020716579
200000038731,101570400248
190000028649,100400605392
180000013769,101650303403
170000008420,100639603862
170000005135,100280711946
141100036999,100240601088
131100027311,100520704930
131100007179,101990704492
131100003771,100040700942
131100003030,103800704489
131100003023,105450704488
131100002726,101400704477
131100002056,101040704480
131100002051,102200704491
131100001897,101180704479
210000048569,100510722408
210000048568,100500722350
210000048405,100940723394
210000046364,100880722878
210000045373,100080610482
210000045372,100080610481
210000045371,100080610480
200000040755,100360517843
200000040678,100758607564
200000039943,100990607420
200000039753,115000716317
190000029176,100040605505
180000025031,100080605013
180000025030,100080605012
180000025029,100080605011
180000021952,103590604732
170000009676,100250603923
170000009247,100764603895
170000007066,100210603693
170000005735,100530712172
170000004065,100450603476
171100058619,100300203396
171100058618,100300203395
171100058556,100186603325
161100056844,100300203243
161100048839,100045602394
151100046829,100100720726
151100041528,100045601944
151100040535,100195601854
151100039592,100120720122
141100037033,100404601144
141100036921,100150604432
141100036632,100272720057
141100034564,100206600687
141100034563,100177600686
141100034396,100177600627
141100033743,100045600567
141100032762,100058600534
141100032761,100058600546
141100032760,100058600545
141100032682,100045600465
141100031919,109020702282
131100026179,100378701351
131100008099,100622701410
131100003027,102480704468
210000047916,100132307785
200000040714,100054116616
200000039560,100180100356
180000017683,103180404426
161100050483,100650602496
151100043324,101850250229
151100043323,101540602048
151100043321,101680602046
131100019979,100250100165
131100011630,101082400945
131100003577,117000703001
210000044483,102100116923
200000039828,100590116547
200000037647,100540104351
180000023142,103960113896
170000012382,103080112272
170000006955,100208603683
170000006953,100373603682
151100039249,100375601710
141100036942,100208601054
131100004606,106380113673
210000048551,100900518581
190000036098,100080508334
190000033480,100450713386
180000021659,100340515889
170000004582,100150804450
161100055729,100062302803
161100052516,101696602710
161100052507,100499602702
151100042024,100276720409
141100036953,100880601112
131100024713,104400400317
131100024244,100440800849
131100019595,100436700381
131100017072,101200700407
131100011414,100730700967
131100011413,100592700966
131100011050,100765701509
131100007082,100264700459
131100003800,100080700980
131100003797,100096700977
131100003778,100180700958
131100002937,101570704476
131100002183,102700704490
131100000331,100483700460
210000048560,100112307799
210000048422,100231611396
200000043455,101140608493
200000042158,100960609790
200000039361,100540607355
180000020020,100112604612
170000012797,101000506131
161100052916,100238602925
151100047644,100090602289
151100039068,100113601637
141100036689,100089600865
141100036666,100236600843
141100035732,100230600777
141100035313,100106600747
141100034406,100240600636
131100025317,101155104951
131100020353,100750105488
131100007246,101056700352
210000048515,100360611419
210000048511,100360611418
210000048510,100360611417
210000048496,100275611412
210000046340,127300722865
210000045915,121300722777
210000045113,100280610251
200000044002,100420609919
200000042239,100100609556
200000041300,100230806336
200000041293,100762607647
200000041023,100265607608
200000040556,105700405324
200000040001,115000716378
200000038148,100240607105
200000037475,102480601545
190000036700,100430601805
190000034157,100850606657
190000034156,100680606656
190000033049,100650606515
190000031678,104370605895
190000031001,100270605754
190000030489,101130605679
190000030488,100640605678
190000030472,100670605664
190000028810,100260605424
180000024477,100890805819
180000023840,100164507203
180000020069,100293604617
180000019725,101345604589
180000019398,100390805486
180000019076,115200721602
180000018685,100585604538
180000016193,100160604366
180000014739,117700721525
170000013049,100040604150
170000009547,100076603914
170000002038,100220804293
161100053213,100128603028
161100052514,100836602708
161100052511,100333602705
161100052506,100618602701
161100052495,100052602691
161100052494,100052602690
161100052485,100132602682
161100052447,100105602666
161100051222,100880602512
151100047255,100155602276
151100043869,100957803132
151100040737,101484700100
151100040735,102128700101
151100039252,100432601712
151100039063,200236601632
151100039033,100060601602
141100037099,100437601191
141100037066,100495601165
141100037055,101039601155
141100036831,100135600997
141100036830,100130600996
141100036821,100249600987
141100036697,100722600873
141100036694,100112600870
141100036693,100049600869
141100036692,100048600868
141100032704,100148600487
141100031329,108140705548
141100029174,100995700099
131100023560,100308800828
131100020130,100017300628
131100020129,201300300627
131100014501,103700704801
131100014500,107040704800
131100014499,106900704799
131100004455,100025200684
131100004404,100280701771
131100003652,100700702506
210000048509,100280611416
210000048508,100280611415
210000048507,100260611414
210000048407,100470208079
210000045914,118200722776
200000041590,105800716883
200000038421,101970607154
200000037719,102990603810
190000034718,100310606775
190000029705,100660605569
190000028655,100280605397
190000026741,100400206064
180000024761,100271714753
180000020787,100105303929
170000006572,101450403526
170000003144,127500711587
161100054058,100520603123
161100052953,101210709438
151100043319,100860602044
151100040678,100048301970
151100039036,100052601605
151100039035,100052601604
141100029348,100950705302
131100019910,100640101830
131100019907,100630101827
131100016494,101688701046
131100006298,200260702676
131100003268,100280702645
210000048418,100070518539
210000047899,100440809823
210000046751,100220722959
210000046387,100440611084
210000045849,100420610899
210000044925,100270722556
210000044924,100210722555
200000044001,100450609922
200000043289,100150609330
200000037541,100460600806
190000034153,100100606653
190000031634,100122715689
190000029042,100150605484
180000018444,100313604490
180000016334,100750721554
180000016192,100100604365
170000009549,100089603915
170000007897,100800804688
170000005963,100220712233
151100042797,102050402483
141100036717,100136600890
141100036649,100824600828
141100032695,100131600478
141100031071,101820802212
141100030184,100927401222
131100017181,100195700266
131100007791,100900800926
210000048397,100056208075
210000048360,100050208066
210000048255,101800723369
210000045339,100230307628
190000031197,100056206520
190000030010,100124805941
190000027769,101220721882
180000022742,106300721694
180000020978,100070204254
180000016535,100340805315
170000011595,100700112075
170000008343,101290804765
170000005169,101200111069
170000003809,100220804381
170000003680,100120804338
171100058606,100092203390
161100056875,100092203258
161100056873,100092203257
161100056860,100092203255
151100041282,100792802976
141100036307,100228720016
141100031702,101140702270
141100031070,101520802211
131100027637,100110705073
131100023759,100180701088
131100017102,100192700487
131100015870,100220700501
131100015868,100826700485
131100011029,100255701610
131100006797,100960800377
131100000207,100166700503
210000045474,100300722636
200000039561,100900100357
190000036739,100048207084
131100011266,101696701779
151100039423,100292720148
210000048493,100620518560
200000043302,100040609387
200000040230,100204607502
200000038470,102560607156
190000034399,100720405124
190000033924,100160606629
190000033006,100470606506
190000032466,100140606182
190000032465,100110606181
190000031617,102070605867
190000031616,102700605866
190000031610,102900605875
190000030789,100230605702
190000030787,100230605701
190000029710,100120605574
190000029708,100180605572
190000029700,100190605564
190000029690,100230605559
180000018969,100648604549
180000018968,100648604548
180000018277,100005713651
180000017955,100033604464
180000017951,100039604463
170000003793,100030302977
171100058827,100850603337
161100058176,100232603300
161100055607,100039603183
161100055062,100110803825
161100052625,100047602720
161100051884,100048602553
161100048815,100039602385
151100046190,100255602255
151100039562,100160601754
151100039229,100119601699
141100038124,100930802776
141100032765,100184600548
131100024251,100250800856
131100020432,100242706428
131100011051,100663701507
210000048479,100280611411
210000048475,100105809864
210000047785,100330723281
180000016384,153000713483
170000010058,153000712592
170000008917,149900712493
170000006668,100650804599
141100031918,107430702281
141100031321,100130802233
131100014803,100120700959
131100000921,100740702996
210000048266,100300723374
190000033369,101700405111
190000032874,101010405098
190000032873,101010405097
180000022866,140300714445
180000014928,100560805090
161100057461,101950804031
161100057176,100350803977
161100056911,101150403363
161100056857,100300203254
161100056856,100300203252
161100056854,100300203251
161100055997,100172803914
161100055976,101820803893
161100055328,102640403274
161100053069,100067602718
151100043460,103820402556
151100043459,105940402555
151100043456,105300402552
151100043455,107640402551
151100043454,105940402550
151100042812,100178601990
151100042809,100067601987
151100041286,100825802973
141100037864,100072601425
141100036816,100155600982
141100030549,100742701960
141100029581,100350702039
131100026353,100480801873
131100025605,101050800905
131100025598,100098800898
131100025597,100068800897
131100025596,100054800896
131100024979,101450800891
131100023540,100300800808
131100018232,111020401255
131100016925,106200701037
131100011401,100358701353
131100003852,101400800925
131100003025,105320704465
131100003020,103670704466
210000048445,100160809857
210000048427,100084809855
210000048403,100965611407
210000048181,100340723365
210000047508,100291611265
210000046311,101080722857
210000045876,100142722773
210000045702,100450722650
210000045700,100500722648
210000045300,100460722618
210000045299,100460722617
190000033294,101980721988
190000025391,100480205938
180000020013,100360404538
170000009789,100114721355
170000007532,100189603740
170000006172,100490603561
170000006165,100649600560
170000003860,100680403757
161100056002,100910803919
161100055978,100990803895
161100051776,100095602538
161100049014,121300720775
161100049013,117700720774
151100043873,100220803173
151100043710,100792803143
151100041281,100792802977
141100034713,121000702356
131100026213,114100703006
131100023748,100540800836
131100008989,117800703003
131100008988,115200703002
210000048424,100410809852
200000039102,103750607269
200000039101,101930607268
200000038420,102840607153
190000033947,101880606644
190000031622,101950605872
190000031618,102070605868
190000030911,100040605732
190000028897,100120605454
180000018473,100159604500
180000017141,101510604398
170000006843,100120603643
170000006840,100120603641
161100054298,100900603146
161100053715,200858603086
161100053165,100152602984
161100052841,100150602870
151100047645,100430602290
151100039044,100213601613
141100037078,101054601173
141100037076,101550601171
141100037073,100117601169
141100037063,100864601162
141100037046,101550601153
141100036812,100270600978
141100036811,100263600977
141100034405,100180600635
141100032764,100155600547
131100026162,100225701838
131100018621,100208701311
210000048400,100275611406
210000048395,100275611405
210000048376,100290611396
210000048367,101070405610
200000039185,100080607307
190000031606,100820605857
190000030389,102920715574
190000030387,103290715572
180000021948,100240604730
180000019538,100550113949
170000001280,100164603430
161100053196,100197603011
151100041531,100272601949
131100027657,100730705093
131100019762,100440800480
131100018018,100250800471
210000047703,100670611298
200000039099,101760607266
200000039098,103070607265
200000039097,101580607264
161100056910,100570403362
151100043577,100853602070
151100043575,100768602079
151100039248,100265601709
131100028866,207440701848
210000048352,100780723393
210000048265,100260723373
210000048264,100300723372
210000046345,100190702243
210000045875,100380722772
210000045337,100168307627
200000043895,100170116884
200000042524,100080309558
200000041168,102740716788
190000030231,100180715527
180000017865,100580604460
180000016118,100650404337
170000011460,101530604056
171100058615,100092203394
171100058612,100092203392
171100058601,100092203386
171100058600,100092203385
141100036734,100419600907
141100036728,100432600901
131100021946,100090301886
131100000330,100206700458
210000046270,102650722834
131100004199,102400700364
210000047353,100162723131
200000043029,103140405381
190000027297,118350404859
180000018093,100101204097
180000018091,100101204096
180000018088,100101204095
170000003862,100129403759
170000003861,100920403758
171100058778,100300203465
171100058603,100092203388
171100058599,100092203384
171100058598,100092203383
161100056909,100492403361
161100056869,100092203256
161100056853,100300203250
141100030832,101180401312
141100030185,101390401223
141100029641,100240702041
141100029583,100280702038
141100029582,100150702037
131100018292,100338700296
131100017174,100124700283
131100017146,100324700270
131100017145,100227700269
131100017139,100246700261
131100017138,100324700262
131100016216,100175700268
131100016205,100162700284
131100016203,100264700255
131100016202,100338700256
210000048167,200210723363
210000044544,103500722486
180000019624,107090713970
180000015837,100193713431
151100044561,103820708382
151100041535,100363720347
151100039422,100172720147
141100036097,100218702483
141100029642,100324702042
141100029404,100300701950
131100027511,103300705030
131100019407,100150800419
131100017142,100286700267
131100017140,100153700260
131100016217,100143700254
200000041811,101600722107
200000040437,100150607549
200000040436,100174716491
200000040120,100143405306
190000030125,100170605649
180000016226,100800713480
210000048117,101680405598
210000047789,101550723284
210000046972,106200723010
190000027203,100695721861
180000022744,108200721695
170000006383,100096721228
161100056861,100300203259
161100056852,100300203247
161100056848,100300203246
161100056847,100300203245
161100054964,100100603170
161100052083,100085602634
161100052018,200219602576
151100043062,112600720458
151100042552,100157601980
151100040074,100336720216
151100038891,100106601486
141100037259,100106601319
141100036781,100106600950
141100036738,200557600911
131100016707,121000701227
131100016680,106750701265
131100015497,112500701826
131100004267,100663701594
210000048289,100190208021
210000048236,101000809843
210000048193,100480723367
200000042044,100320509117
200000041735,102000405361
190000035526,100120606954
190000035525,100120606953
190000031920,100620507883
180000019625,108900713971
180000016525,100900805312
180000016125,101500404343
180000015819,100223713421
161100056855,100300203253
161100056850,100300203248
161100053135,100476602965
151100048383,100330200783
151100048117,101210402827
151100047097,100105501113
141100031920,106500702283
131100028437,111500701904
131100026244,201900400138
131100011890,100260703734
131100002491,100190802556
210000048177,100970611384
210000047848,100290723319
210000046990,100290723028
210000046530,100460117136
210000046040,101800117068
190000030916,100040605736
180000024228,100290604930
180000022746,106900721696
170000008996,100780603891
170000003701,100120804342
161100052356,100840709428
151100041284,101100802978
151100038903,100039601498
141100034357,100725600590
210000047790,101490723285
210000047724,101300723255
210000047454,100380723195
210000047440,100600723185
210000046666,100740722951
210000046665,100570722950
210000046664,100740722949
210000046663,100570722948
210000046662,100380722947
210000045874,100260722771
210000045525,102550722638
210000045523,102900722637
210000045298,100620722616
210000045297,101440722615
210000044059,100210722305
210000044058,100180722304
200000040269,100162722066
200000040267,101160722064
200000039837,101540722059
200000039701,100770722054
200000039700,101220722053
200000039699,101420722052
200000039697,100135722050
190000032182,100370606113
190000032180,100370606112
190000029544,100470605518
190000025818,100090605132
190000025816,100090605131
190000025815,100090605130
170000011206,100050603938
170000004296,100072721183
170000003825,100096721184
161100056823,100670603242
161100054969,100076603175
161100052106,100092602650
161100052038,100148602594
161100051999,100100602559
151100039010,200432601582
151100039009,100577601581
151100038867,100153601464
151100038666,100070301850
141100037263,100106601322
141100037105,200431601195
141100036729,100578600902
141100034361,100600600594
210000048246,100140809848
210000048012,100280518441
210000046774,100066117215
210000046652,101260807126
190000025699,100380205309
180000018843,100900805464
180000017971,100022805403
170000009529,100180804837
170000007924,100090403956
170000007450,100410804667
170000006090,102220712250
151100040869,100210402342
151100040770,100220601888
151100040769,100220601887
141100036665,100156600842
141100035974,100830802729
131100027512,104400705031
131100023541,100440800809
131100020431,100200704659
131100019833,101100800935
131100015187,100022600215
131100006309,101230704478
131100002054,101230704473
200000043612,100560810031
200000042178,100980809514
200000038608,100980800278
200000038605,100450800213
190000036447,104574405194
180000016492,102100805306
170000010786,102850712764
170000009522,100192804836
170000005606,100190712130
131100019676,100780801648
131100002267,100530500007
210000048233,100560809839
210000048182,100430723366
210000048133,100552723355
210000048080,101260723348
210000047036,100123807129
210000046105,106100405533
200000043638,100460809962
200000039919,100735607416
200000039453,100900806283
200000038972,100340607217
190000032234,100130606120
190000028383,100340605368
180000016534,100240805314
180000016148,101000404347
180000015838,100240713432
170000013110,102480805015
161100056846,100300203244
161100054246,100720802177
161100050191,106720720817
161100050168,109600402963
151100046186,100170803343
151100044158,100084720535
151100043736,101705803153
151100040422,100606720258
151100039608,100468720185
141100037532,100450720081
141100036887,100763601034
141100036373,100166720051
141100035641,100940106024
141100032689,100143600472
141100031066,101330802207
141100029399,100092702016
131100024000,100180800939
131100023628,100170800938
131100014350,100365701793
131100011896,100120703950
131100011802,100390700461
131100010060,101840700756
131100000333,100285700467
131100000332,100344700466
200000042455,101210609131
200000042099,100330609770
200000042098,100330609769
200000038668,101020508623
190000029417,100280507635
131100002637,100085800923
190000029168,101800715176
131100022055,100307703738
131100006403,100280100083
131100001948,100200702627
210000046184,100270610798
200000043052,100220309598
200000042809,100240309576
200000039886,100139607400
190000036706,100820601961
190000036704,100460602024
